Domain,A Records,MX Records,WHOIS Info
abc.diamonds,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.diamonds | Expiration: 2027-02-26T14:55:24.753Z | Registration: 2014-02-26T14:55:24.753Z | Last changed: 2026-02-23T12:39:55.134Z | Last update of rdap database: 2026-03-07T07:59:21.207Z | Registrar: eNom, LLC | Status: active"
abc.discordsays.com,"172.64.153.7, 104.18.34.249",N/A,N/A
abc.directory,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.directory | Transfer: 2024-05-14T08:45:41.661Z | Expiration: 2026-05-15T16:35:34.71Z | Registration: 2020-05-15T16:35:34.71Z | Last changed: 2026-01-05T09:28:52.645Z | Last update of rdap database: 2026-03-07T07:59:27.599Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.discordsez.com,"172.64.149.181, 104.18.38.75",N/A,N/A
abc.discount,"15.197.225.128, 3.33.251.168",N/A,"RDAP Source: https://rdap.org/domain/abc.discount | Expiration: 2026-08-23T10:08:04.792Z | Registration: 2021-08-23T10:08:04.792Z | Last changed: 2025-10-07T10:08:57.063Z | Last update of rdap database: 2026-03-07T07:59:34.689Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.dk,185.20.205.55,0 abc-dk.mail.protection.outlook.com.,N/A
abc.dnsabr.com,0.0.0.0,N/A,N/A
abc.dnsalias.com,24.55.25.164,N/A,N/A
abc.dnsdojo.com,0.0.0.0,N/A,N/A
abc.do,"172.67.220.139, 104.21.94.68",N/A,N/A
abc.doctor,"172.67.194.133, 104.21.92.135",0 abc-doctor.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/abc.doctor | Expiration: 2026-11-02T18:21:38.757Z | Registration: 2016-11-02T18:21:38.757Z | Last changed: 2025-12-17T18:22:36.049Z | Last update of rdap database: 2026-03-07T08:00:22.313Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.dog,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.dog | Transfer: 2026-03-01T14:41:00.181Z | Expiration: 2027-01-29T15:16:00.009Z | Registration: 2025-01-29T15:16:00.009Z | Last changed: 2026-03-06T14:41:24.256Z | Last update of rdap database: 2026-03-07T08:00:30.971Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.dojin.com,N/A,"100 mail2.island.ne.jp., 10 mail1.island.ne.jp.",N/A
abc.dontexist.com,0.0.0.0,N/A,N/A
abc.domains,N/A,"10 mxb.mailgun.org., 10 mxa.mailgun.org.","RDAP Source: https://rdap.org/domain/abc.domains | Transfer: 2018-10-29T02:21:07.477Z | Expiration: 2026-08-26T08:40:57.787Z | Registration: 2018-08-26T08:40:57.787Z | Last changed: 2025-08-16T12:38:51.526Z | Last update of rdap database: 2026-03-07T08:00:41.033Z | Registrar: Squarespace Domains II LLC | Status: client delete prohibited, client transfer prohibited"
abc.download,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.download | Registration: 2015-08-13T13:28:55Z | Expiration: 2026-08-12T23:59:59Z | Last changed: 2025-10-14T18:59:20Z | Last update of rdap database: 2026-03-07T08:00:54Z | Registrar: MarkMonitor, Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
abc.dsmynas.com,0.0.0.0,N/A,N/A
abc.durban,"172.67.163.56, 104.21.50.126",N/A,"RDAP Source: https://rdap.org/domain/abc.durban | Registration: 2024-10-14T21:43:43.275+00:00 | Expiration: 2026-10-14T21:43:43.275+00:00 | Last changed: 2025-12-01T06:11:12.846226+00:00 | Last update of rdap database: 2026-03-07T08:01:33.265683315+00:00 | Registrar: Open SRS | Status: server transfer prohibited, client update prohibited"
abc.dyndns-at-work.com,0.0.0.0,N/A,N/A
abc.dyndns-free.com,0.0.0.0,N/A,N/A
abc.dyndns-home.com,0.0.0.0,N/A,N/A
abc.dyndns-mail.com,0.0.0.0,N/A,N/A
abc.dyndns-office.com,0.0.0.0,N/A,N/A
abc.dyndns-pics.com,0.0.0.0,N/A,N/A
abc.dyndns-server.com,0.0.0.0,N/A,N/A
abc.dyndns-wiki.com,0.0.0.0,N/A,N/A
abc.dyndns-work.com,0.0.0.0,N/A,N/A
abc.earth,"3.33.251.168, 15.197.225.128",N/A,"RDAP Source: https://rdap.org/domain/abc.earth | Registration: 2020-03-26T11:01:13Z | Expiration: 2026-03-26T11:01:13Z | Last changed: 2025-10-14T16:30:42Z | Last update of rdap database: 2026-03-07T08:02:54Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.ec,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.ec
abc.edu,"18.165.122.5, 18.165.122.49, 18.165.122.26, 18.165.122.92","10 aspmx2.googlemail.com., 5 alt1.aspmx.l.google.com., 5 alt2.aspmx.l.google.com., 1 aspmx.l.google.com., 10 aspmx3.googlemail.com.",N/A
abc.edu.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.edu.br
abc.edu.co,116.202.194.106,1 SMTP.GOOGLE.COM.,N/A
abc.edu.do,"213.210.57.59, 147.93.77.39","5 mx1.hostinger.es., 10 mx2.hostinger.es.",N/A
abc.edu.mx,34.120.137.41,"10 ALT4.ASPMX.L.GOOGLE.COM., 10 ALT3.ASPMX.L.GOOGLE.COM., 5 ALT2.ASPMX.L.GOOGLE.COM., 1 ASPMX.L.GOOGLE.COM., 5 ALT1.ASPMX.L.GOOGLE.COM.",N/A
abc.edu.au,202.124.241.178,N/A,N/A
abc.edu.np,217.199.187.72,10 mail.abc.edu.np.,N/A
abc.edu.sv,190.57.30.50,0 mail.abc.edu.sv.,N/A
abc.education,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.education | Transfer: 2025-01-04T00:03:42.851Z | Expiration: 2027-01-22T14:05:16.753Z | Registration: 2020-01-22T14:05:16.753Z | Last changed: 2025-12-31T16:16:52.674Z | Last update of rdap database: 2026-03-07T08:07:14.25Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.ee,88.196.221.130,"10 smtp.abc.ee., 0 abc-ee.mail.protection.outlook.com.",N/A
abc.eg,66.96.147.102,30 mx.abc.eg.,N/A
abc.email,"172.67.166.254, 104.21.75.27",N/A,RDAP Source: https://rdap.org/domain/abc.email | Transfer: 2019-03-20T08:42:32.093Z | Expiration: 2026-09-23T08:00:24.033Z | Registration: 2016-09-23T08:00:24.033Z | Last changed: 2025-09-27T20:12:40.846Z | Last update of rdap database: 2026-03-07T08:07:41.495Z | Registrar: Dynadot Inc | Status: client transfer prohibited
abc.encoreapi.com,"104.18.30.69, 104.18.31.69",N/A,N/A
abc.energy,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.energy | Expiration: 2026-01-25T15:15:15.967Z | Registration: 2025-01-25T15:15:15.967Z | Last changed: 2026-03-05T17:10:12.4Z | Last update of rdap database: 2026-03-07T08:07:56.06Z | Registrar: Global Domains International, Inc. DBA DomainCostClub.com | Status: redemption period"
abc.eng.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.eng.br
abc.engineering,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.engineering | Transfer: 2018-04-24T03:35:20.23Z | Expiration: 2026-05-02T04:26:18.237Z | Registration: 2017-05-02T04:26:18.237Z | Last changed: 2025-06-16T04:26:18.363Z | Last update of rdap database: 2026-03-07T08:08:05.525Z | Registrar: Squarespace Domains II LLC | Status: client delete prohibited, client transfer prohibited"
abc.enterprises,N/A,"10 mxb.mailgun.org., 10 mxa.mailgun.org.","RDAP Source: https://rdap.org/domain/abc.enterprises | Transfer: 2018-12-31T00:19:58.393Z | Expiration: 2026-10-28T08:33:41.477Z | Registration: 2018-10-28T08:33:41.477Z | Last changed: 2025-10-18T09:07:00.253Z | Last update of rdap database: 2026-03-07T08:08:09.416Z | Registrar: Squarespace Domains II LLC | Status: client delete prohibited, client transfer prohibited"
abc.es,"151.101.130.153, 151.101.66.153, 151.101.194.153, 151.101.2.153","5 alt2.aspmx.l.google.com., 5 alt1.aspmx.l.google.com., 10 alt3.aspmx.l.google.com., 10 alt4.aspmx.l.google.com., 1 aspmx.l.google.com.",N/A
abc.esp.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.esp.br
abc.equipment,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.equipment | Expiration: 2027-02-26T14:55:25.78Z | Registration: 2014-02-26T14:55:25.78Z | Last changed: 2026-02-23T12:39:54.791Z | Last update of rdap database: 2026-03-07T08:08:42.522Z | Registrar: eNom, LLC | Status: active"
abc.estate,N/A,"10 mxb.mailgun.org., 10 mxa.mailgun.org.","RDAP Source: https://rdap.org/domain/abc.estate | Transfer: 2018-12-31T00:19:58.29Z | Expiration: 2026-10-26T02:45:57.087Z | Registration: 2018-10-26T02:45:57.087Z | Last changed: 2025-10-16T03:13:50.709Z | Last update of rdap database: 2026-03-07T08:09:07.562Z | Registrar: Squarespace Domains II LLC | Status: client delete prohibited, client transfer prohibited"
abc.etc.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.etc.br
abc.eti.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.eti.br
abc.eu.com,N/A,0 eu-com-wildcard-null-mx.centralnic.net.,N/A
abc.eus,217.70.184.38,"10 spool.mail.gandi.net., 50 fb.mail.gandi.net.",N/A
abc.evennode.com,54.77.71.246,N/A,N/A
abc.exchange,213.186.33.5,"1 mx4.mail.ovh.net., 10 mx3.mail.ovh.net.",N/A
abc.expert,"76.223.54.146, 13.248.169.48",0 .,N/A
abc.express,"198.251.81.30, 107.161.23.204, 209.141.38.71","10 ALT3.ASPMX.L.GOOGLE.COM., 1 ASPMX.L.GOOGLE.COM., 5 ALT2.ASPMX.L.GOOGLE.COM., 5 ALT1.ASPMX.L.GOOGLE.COM., 10 ALT4.ASPMX.L.GOOGLE.COM.",N/A
abc.fail,"44.230.85.241, 52.33.207.7",N/A,N/A
abc.faith,"3.33.251.168, 15.197.225.128",0 abc-faith.mail.protection.outlook.com.,N/A
abc.familyds.com,0.0.0.0,N/A,N/A
abc.fan,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.fan | Expiration: 2026-12-03T17:24:22.233Z | Registration: 2018-12-03T17:24:22.233Z | Last changed: 2025-10-29T19:57:31.828Z | Last update of rdap database: 2026-03-07T07:54:48.282Z | Registrar: CSC Corporate Domains, Inc. | Status: client transfer prohibited"
abc.far.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.far.br
abc.farm,N/A,"29 route1.mx.cloudflare.net., 42 route3.mx.cloudflare.net., 71 route2.mx.cloudflare.net.","RDAP Source: https://rdap.org/domain/abc.farm | Transfer: 2025-02-02T06:15:19.439Z | Expiration: 2027-01-23T21:22:45.77Z | Registration: 2024-01-23T21:22:45.77Z | Last changed: 2025-12-29T04:14:49.264Z | Last update of rdap database: 2026-03-07T07:54:55.962Z | Registrar: Cloudflare, Inc | Status: client transfer prohibited"
abc.fashion,170.33.12.185,N/A,RDAP Source: https://rdap.org/domain/abc.fashion | Registration: 2025-09-20T02:24:50Z | Expiration: 2026-09-20T02:24:50Z | Last changed: 2025-11-19T02:24:50Z | Last update of rdap database: 2026-03-07T07:55:03Z | Registrar: Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn) | Status: active
abc.fastly-terrarium.com,199.232.114.133,N/A,N/A
abc.fbsbx.com,31.13.87.1,10 smtpin.vvv.facebook.com.,N/A
abc.fi,212.94.73.185,"20 mail3.e-sollertis.fi., 5 mail1.e-sollertis.fi., 10 mail2.e-sollertis.fi.",RDAP Source: https://rdap.org/domain/abc.fi | Registration: 2003-09-01T09:29:32+03:00
abc.feedback,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.feedback | Registration: 2015-10-15T19:36:49.000Z | Expiration: 2026-10-15T23:59:59.000Z | Last changed: 2025-11-30T00:24:28.515Z | Last update of rdap database: 2026-03-07T07:56:11.398Z | Registrar: Tucows Registry Services | Status: active
abc.finance,"13.248.169.48, 76.223.54.146",0 .,"RDAP Source: https://rdap.org/domain/abc.finance | Transfer: 2025-07-28T10:50:27.956Z | Expiration: 2026-09-02T18:48:08.197Z | Registration: 2015-09-02T18:48:08.197Z | Last changed: 2025-10-14T22:43:08.88Z | Last update of rdap database: 2026-03-07T07:56:19.001Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.financial,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.financial | Transfer: 2025-12-11T13:47:55.765Z | Expiration: 2026-11-18T21:05:01.137Z | Registration: 2020-11-18T21:05:01.137Z | Last changed: 2025-12-16T13:48:11.119Z | Last update of rdap database: 2026-03-07T07:56:22.606Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.firebaseapp.com,199.36.158.100,N/A,N/A
abc.fish,208.91.197.27,N/A,"RDAP Source: https://rdap.org/domain/abc.fish | Expiration: 2026-04-10T23:34:26.632Z | Registration: 2024-04-10T23:34:26.632Z | Last changed: 2025-03-31T08:07:57.569Z | Last update of rdap database: 2026-03-07T07:56:51.006Z | Registrar: Network Solutions, LLC | Status: active"
abc.fitness,"172.64.151.183, 104.18.36.73",N/A,"RDAP Source: https://rdap.org/domain/abc.fitness | Expiration: 2026-11-18T14:59:31.085Z | Registration: 2024-11-18T14:59:31.085Z | Last changed: 2025-09-24T06:27:16.882Z | Last update of rdap database: 2026-03-07T07:57:03.66Z | Registrar: Network Solutions, LLC | Status: active"
abc.fit,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.fit | Registration: 2018-04-10T14:52:56Z | Expiration: 2026-04-10T14:52:56Z | Last changed: 2025-10-20T18:30:38Z | Last update of rdap database: 2026-03-07T07:57:17Z | Registrar: Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn) | Status: active
abc.flights,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.flights | Expiration: 2026-01-17T18:12:57.779Z | Registration: 2025-01-17T18:12:57.779Z | Last changed: 2026-02-28T21:17:21.516Z | Last update of rdap database: 2026-03-07T07:57:34.316Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited, redemption period"
abc.fm,"5.22.145.16, 5.22.145.121","10 mx-01.mail-forwarder.io., 10 mx-02.mail-forwarder.io.",N/A
abc.fo,195.47.247.18,"10 mx3.pub.mailpod9-cph3.one.com., 10 mx4.pub.mailpod9-cph3.one.com., 10 mx1.pub.mailpod9-cph3.one.com., 10 mx2.pub.mailpod9-cph3.one.com.",N/A
abc.foundation,75.126.102.244,N/A,"RDAP Source: https://rdap.org/domain/abc.foundation | Expiration: 2026-08-10T21:55:50.37Z | Registration: 2015-08-10T21:55:50.37Z | Last changed: 2025-07-23T16:12:28.546Z | Last update of rdap database: 2026-03-07T07:58:40.599Z | Registrar: Name.com, Inc. | Status: client transfer prohibited"
abc.fr,37.187.91.218,"100 mxb.ovh.net., 5 mx4.ovh.net., 1 mx3.ovh.net.",RDAP Source: https://rdap.org/domain/abc.fr | Registration: 1997-02-19T23:00:00Z | Expiration: 2026-12-29T23:45:26Z | Last changed: 2026-01-31T23:12:06.696448Z | Last update of rdap database: 2026-03-07T07:58:46.81041302Z | Registrar: OVH | Status: active
abc.framercanvas.com,"3.169.137.114, 3.169.137.52, 3.169.137.60, 3.169.137.128",N/A,N/A
abc.freemyip.com,0.0.0.0,N/A,N/A
abc.frl,91.195.241.232,0 localhost.,N/A
abc.from-al.com,0.0.0.0,N/A,N/A
abc.from-ar.com,0.0.0.0,N/A,N/A
abc.from-ct.com,0.0.0.0,N/A,N/A
abc.from-de.com,0.0.0.0,N/A,N/A
abc.from-id.com,0.0.0.0,N/A,N/A
abc.from-ks.com,0.0.0.0,N/A,N/A
abc.from-ky.com,0.0.0.0,N/A,N/A
abc.from-mi.com,0.0.0.0,N/A,N/A
abc.from-nc.com,0.0.0.0,N/A,N/A
abc.from-nj.com,0.0.0.0,N/A,N/A
abc.from-oh.com,0.0.0.0,N/A,N/A
abc.from-ok.com,0.0.0.0,N/A,N/A
abc.from-pa.com,0.0.0.0,N/A,N/A
abc.from-ri.com,0.0.0.0,N/A,N/A
abc.from-sc.com,0.0.0.0,N/A,N/A
abc.from-tx.com,0.0.0.0,N/A,N/A
abc.from-ut.com,0.0.0.0,N/A,N/A
abc.from-wi.com,0.0.0.0,N/A,N/A
abc.from-wy.com,0.0.0.0,N/A,N/A
abc.fst.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.fst.br
abc.fund,"216.198.79.1, 64.29.17.1",10 inbound-smtp.us-east-1.amazonaws.com.,"RDAP Source: https://rdap.org/domain/abc.fund | Transfer: 2025-06-30T16:14:25.046Z | Expiration: 2027-03-01T09:13:34.24Z | Registration: 2016-03-01T09:13:34.24Z | Last changed: 2025-12-15T18:31:57.811Z | Last update of rdap database: 2026-03-07T08:02:31.686Z | Registrar: NameCheap, Inc. | Status: active"
abc.fyi,"76.223.54.146, 13.248.169.48",0 .,"RDAP Source: https://rdap.org/domain/abc.fyi | Transfer: 2024-11-10T13:37:01.96Z | Expiration: 2026-11-12T00:52:22.393Z | Registration: 2019-11-12T00:52:22.393Z | Last changed: 2026-01-05T09:28:52.632Z | Last update of rdap database: 2026-03-07T08:02:44.605Z | Registrar: Spaceship, Inc. | Status: client transfer prohibited"
abc.g12.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.g12.br
abc.ga,"172.67.217.121, 104.21.62.3","4 route2.mx.cloudflare.net., 15 route3.mx.cloudflare.net., 20 route1.mx.cloudflare.net.",N/A
abc.gal,212.227.107.143,10 abc.gal.,RDAP Source: https://rdap.org/domain/abc.gal | Last update of rdap database: 2026-03-07T08:02:54.777Z | Registration: 2023-11-30T22:49:58.158Z | Last changed: 2025-09-28T18:05:43.635Z | Expiration: 2026-11-30T22:49:58.158Z | Registrar: Hosting Concepts b.v. d/b/a Openprovider | Status: client transfer prohibited
abc.gallery,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.gallery | Transfer: 2026-02-05T07:24:43.831Z | Expiration: 2027-01-05T13:15:00.611Z | Registration: 2022-01-05T13:15:00.611Z | Last changed: 2026-02-10T07:25:14.09Z | Last update of rdap database: 2026-03-07T08:03:00.547Z | Registrar: Edomains LLC | Status: active
abc.game,"172.67.166.39, 104.21.11.141",N/A,RDAP Source: https://rdap.org/domain/abc.game | Registration: 2025-09-10T05:43:53.0Z | Expiration: 2026-09-10T23:59:59.0Z | Last update of rdap database: 2026-03-07T08:03:14.0Z | Last changed: 2025-09-15T05:47:14.0Z | Registrar: Gname.com Pte. Ltd. | Status: client transfer prohibited
abc.garden,"52.40.42.113, 44.232.173.249",N/A,N/A
abc.gd,47.89.135.63,N/A,RDAP Source: https://rdap.org/domain/abc.gd | Registration: 2019-03-03T16:06:47.0Z | Expiration: 2027-03-03T23:59:59.0Z | Last update of rdap database: 2026-03-07T08:03:42.0Z | Last changed: 2026-02-27T21:04:02.0Z | Transfer: 2023-02-17T10:04:01.0Z | Registrar: Dynadot LLC | Status: client transfer prohibited
abc.gen.nz,"104.21.77.244, 172.67.213.83",10 mail.abc.gen.nz.,N/A
abc.gg,47.240.5.85,N/A,N/A
abc.ggf.br,N/A,N/A,RDAP Source: https://rdap.org/domain/abc.ggf.br
abc.gi,192.99.246.76,"20 backup.sitemailserver.com., 10 mail1.sitemailserver.com.",N/A
abc.giize.com,0.0.0.0,N/A,N/A
abc.githubusercontent.com,"185.199.110.133, 185.199.111.133, 185.199.108.133, 185.199.109.133",N/A,N/A
abc.gl,185.51.76.122,30 mail.abc.gl.,N/A
abc.glass,"15.197.148.33, 3.33.130.190","0 smtp.secureserver.net., 10 mailstore1.secureserver.net.","RDAP Source: https://rdap.org/domain/abc.glass | Expiration: 2026-04-02T16:00:03.497Z | Registration: 2014-04-02T16:00:03.497Z | Last changed: 2025-05-17T16:00:22.446Z | Last update of rdap database: 2026-03-07T08:05:31.089Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.gleeze.com,182.191.93.206,N/A,N/A
abc.global,N/A,N/A,"RDAP Source: https://rdap.org/domain/abc.global | Expiration: 2026-08-12T21:46:39.141Z | Registration: 2015-08-12T21:46:39.141Z | Last changed: 2025-07-16T10:11:30.768Z | Last update of rdap database: 2026-03-07T08:05:41.214Z | Registrar: MarkMonitor Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
abc.gm,50.116.94.90,0 mail.abc.gm.,N/A
abc.gmbh,46.38.251.72,10 mail.abc-projektentwicklung.de.,"RDAP Source: https://rdap.org/domain/abc.gmbh | Transfer: 2024-06-08T13:40:42.726Z | Expiration: 2026-06-19T16:00:00.203Z | Registration: 2016-06-19T16:00:00.203Z | Last changed: 2025-05-25T04:15:50.893Z | Last update of rdap database: 2026-03-07T08:05:54.958Z | Registrar: Cloudflare, Inc | Status: client transfer prohibited"
abc.gob.ar,170.155.20.15,"10 alt4.aspmx.l.google.com., 0 aspmx.l.google.com., 5 alt1.aspmx.l.google.com., 5 alt2.aspmx.l.google.com., 10 alt3.aspmx.l.google.com.",RDAP Source: https://rdap.org/domain/abc.gob.ar | Registration: 2000-11-15T00:00:00+00:00 | Expiration: 2026-11-15T10:00:00+00:00 | Last changed: 2016-07-01T01:17:17+00:00 | Status: active
abc.gold,"13.248.169.48, 76.223.54.146",0 .,"RDAP Source: https://rdap.org/domain/abc.gold | Transfer: 2025-10-22T10:36:52.968Z | Expiration: 2026-09-24T15:15:01.269Z | Registration: 2024-09-24T15:15:01.269Z | Last changed: 2025-10-27T10:37:42.989Z | Last update of rdap database: 2026-03-07T07:53:39.865Z | Registrar: Xiamen ChinaSource Internet Service Co., Ltd | Status: client transfer prohibited"
abc.golf,"15.197.225.128, 3.33.251.168","10 mailstore1.secureserver.net., 0 smtp.secureserver.net.","RDAP Source: https://rdap.org/domain/abc.golf | Expiration: 2026-07-08T16:00:07.94Z | Registration: 2015-07-08T16:00:07.94Z | Last changed: 2025-08-22T16:00:11.693Z | Last update of rdap database: 2026-03-07T07:53:46.37Z | Registrar: Go Montenegro Domains, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
abc.googleapis.com,"142.250.196.202, 142.250.204.42, 142.250.77.10, 142.250.198.74",N/A,N/A
abc.googlecode.com,108.177.125.82,N/A,N/A
abc.gotdns.com,0.0.0.0,N/A,N/A
abc.gov.ar,170.155.20.15,10 mail2.abc.gov.ar.,RDAP Source: https://rdap.org/domain/abc.gov.ar | Registration: 2000-11-15T00:00:00+00:00 | Expiration: 2026-11-15T10:00:00+00:00 | Last changed: 2016-07-01T01:17:18+00:00 | Status: active
abc.gov.br,201.36.109.96,0 abc-gov-br.mail.protection.outlook.com.,RDAP Source: https://rdap.org/domain/abc.gov.br | Registration: 2001-09-24T19:40:12Z | Last changed: 2022-05-25T14:00:21Z | Status: active
